contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
SPXW260212P06670000,2026-01-29 20:52:56+00:00,6670.0,15.05,16.5,16.8,0.0,0.0,13.0,19.0,0.1836324313354492,False,REGULAR,USD,put,2026-02-12
SPXW260212P06675000,2026-01-30 18:01:08+00:00,6675.0,21.27,16.9,17.1,7.1400003,50.53079,7.0,290.0,0.1822438954162598,False,REGULAR,USD,put,2026-02-12
SPXW260212P06680000,2026-01-30 18:17:26+00:00,6680.0,24.05,17.3,17.7,8.5199995,54.861557,2.0,41.0,0.1818319122314453,False,REGULAR,USD,put,2026-02-12
SPXW260212P06685000,2026-01-30 18:17:26+00:00,6685.0,24.65,17.8,18.1,6.2700005,34.11317,5.0,,0.1807027731323242,False,REGULAR,USD,put,2026-02-12
SPXW260212P06690000,2026-01-30 18:22:46+00:00,6690.0,27.85,18.2,18.6,7.790001,38.833508,1.0,22.0,0.17985591880798338,False,REGULAR,USD,put,2026-02-12
SPXW260212P06695000,2026-01-30 20:00:31+00:00,6695.0,21.1,19.0,19.4,-3.58,-14.505672,9.0,,0.17991695335388183,False,REGULAR,USD,put,2026-02-12
SPXW260212P06700000,2026-01-30 20:56:41+00:00,6700.0,19.85,19.3,19.6,3.9500008,24.842772,31.0,107.0,0.1780325117492676,False,REGULAR,USD,put,2026-02-12
SPXW260212P06705000,2026-01-30 17:31:25+00:00,6705.0,20.81,19.7,20.2,0.0,0.0,1.0,,0.17736113174438478,False,REGULAR,USD,put,2026-02-12
SPXW260212P06710000,2026-01-30 17:05:27+00:00,6710.0,25.63,20.4,20.7,2.7299995,11.921395,11.0,114.0,0.17633117378234867,False,REGULAR,USD,put,2026-02-12
SPXW260212P06715000,2026-01-30 17:05:27+00:00,6715.0,26.28,21.3,21.7,0.0,0.0,1.0,,0.1767355276489258,False,REGULAR,USD,put,2026-02-12
SPXW260212P06720000,2026-01-30 17:07:01+00:00,6720.0,27.9,21.6,21.9,-2.130001,-7.0929103,3.0,64.0,0.174725202293396,False,REGULAR,USD,put,2026-02-12
SPXW260212P06725000,2026-01-30 17:07:01+00:00,6725.0,28.6,22.5,22.8,8.65,43.35839,34.0,200.0,0.1747023143386841,False,REGULAR,USD,put,2026-02-12
SPXW260212P06730000,2026-01-30 18:59:46+00:00,6730.0,22.8,22.8,23.2,-0.95000076,-4.0000033,35.0,160.0,0.17319933864593506,False,REGULAR,USD,put,2026-02-12
SPXW260212P06740000,2026-01-30 19:48:53+00:00,6740.0,26.8,24.3,24.7,6.379999,31.243876,12.0,125.0,0.1720053503417969,False,REGULAR,USD,put,2026-02-12
SPXW260212P06750000,2026-01-30 17:28:43+00:00,6750.0,32.05,25.2,25.7,10.619999,49.55669,102.0,309.0,0.16924735179901124,False,REGULAR,USD,put,2026-02-12
SPXW260212P06755000,2026-01-30 20:53:10+00:00,6755.0,25.5,26.1,26.4,-0.94000053,-3.5552213,31.0,,0.16833564826965336,False,REGULAR,USD,put,2026-02-12
SPXW260212P06760000,2026-01-30 20:26:18+00:00,6760.0,30.8,26.7,27.2,8.199999,36.28318,12.0,69.0,0.16762612167358398,False,REGULAR,USD,put,2026-02-12
SPXW260212P06765000,2026-01-30 17:32:51+00:00,6765.0,28.3,27.3,27.8,3.4699993,13.975028,6.0,,0.1663482108688355,False,REGULAR,USD,put,2026-02-12
SPXW260212P06770000,2026-01-30 18:11:51+00:00,6770.0,34.3,28.1,28.6,10.099998,41.73553,20.0,24.0,0.16552805915832522,False,REGULAR,USD,put,2026-02-12
SPXW260212P06775000,2026-01-30 20:56:54+00:00,6775.0,28.9,28.8,29.3,4.049999,16.297785,12.0,198.0,0.16439892005920412,False,REGULAR,USD,put,2026-02-12
SPXW260212P06780000,2026-01-30 20:16:48+00:00,6780.0,35.6,29.6,30.2,5.4299984,17.998005,5.0,114.0,0.16370846675872808,False,REGULAR,USD,put,2026-02-12
SPXW260212P06785000,2026-01-30 20:35:04+00:00,6785.0,33.9,30.5,31.0,7.840002,30.084429,8.0,107.0,0.1627128407287598,False,REGULAR,USD,put,2026-02-12
SPXW260212P06790000,2026-01-30 20:50:42+00:00,6790.0,28.8,31.3,31.7,-2.9700012,-9.348446,2.0,301.0,0.16142730060577393,False,REGULAR,USD,put,2026-02-12
SPXW260212P06795000,2026-01-30 20:12:30+00:00,6795.0,36.7,32.0,32.6,1.0699997,3.0030863,1261.0,236.0,0.1605575583267212,False,REGULAR,USD,put,2026-02-12
SPXW260212P06800000,2026-01-30 20:56:54+00:00,6800.0,33.04,33.3,33.7,2.0600014,6.649456,1280.0,1151.0,0.1600845405960083,False,REGULAR,USD,put,2026-02-12
SPXW260212P06805000,2026-01-30 14:34:06+00:00,6805.0,32.22,34.0,34.4,-1.8999977,-5.568575,1.0,30.0,0.15863115547180176,False,REGULAR,USD,put,2026-02-12
SPXW260212P06810000,2026-01-30 14:47:16+00:00,6810.0,33.71,34.8,35.4,-1.8700027,-5.2557693,1.0,77.0,0.1578033744430542,False,REGULAR,USD,put,2026-02-12
SPXW260212P06815000,2026-01-30 18:58:08+00:00,6815.0,37.02,35.8,36.2,5.950001,19.150309,25.0,53.0,0.1564682437515259,False,REGULAR,USD,put,2026-02-12
SPXW260212P06820000,2026-01-30 16:51:49+00:00,6820.0,38.4,36.9,37.4,-2.6399994,-6.432747,3.0,42.0,0.1559532647705078,False,REGULAR,USD,put,2026-02-12
SPXW260212P06825000,2026-01-30 16:00:51+00:00,6825.0,35.1,37.9,38.4,3.0999985,9.687495,18.0,76.0,0.15492712146759036,False,REGULAR,USD,put,2026-02-12
SPXW260212P06830000,2026-01-30 14:32:04+00:00,6830.0,39.26,39.0,39.5,5.0599976,14.795314,1.0,130.0,0.15405356452941896,False,REGULAR,USD,put,2026-02-12
SPXW260212P06835000,2026-01-30 16:08:19+00:00,6835.0,36.83,40.0,40.5,-1.0199966,-2.6948392,1.0,42.0,0.152901537475586,False,REGULAR,USD,put,2026-02-12
SPXW260212P06840000,2026-01-30 20:39:41+00:00,6840.0,44.8,41.0,41.5,10.23,29.59213,5.0,59.0,0.15168847587585452,False,REGULAR,USD,put,2026-02-12
SPXW260212P06845000,2026-01-30 15:52:40+00:00,6845.0,35.68,42.3,42.8,-9.739998,-21.444294,10.0,13.0,0.15102853984832765,False,REGULAR,USD,put,2026-02-12
SPXW260212P06850000,2026-01-30 20:53:46+00:00,6850.0,44.76,43.8,44.4,1.5499992,3.587131,55.0,160.0,0.15090265609741216,False,REGULAR,USD,put,2026-02-12
SPXW260212P06855000,2026-01-30 16:08:19+00:00,6855.0,41.03,44.4,45.0,3.6499977,9.764573,1.0,12.0,0.14866726585388182,False,REGULAR,USD,put,2026-02-12
SPXW260212P06860000,2026-01-30 19:17:27+00:00,6860.0,45.86,45.6,46.2,0.26000214,0.5701801,28.0,108.0,0.14758771732330322,False,REGULAR,USD,put,2026-02-12
SPXW260212P06865000,2026-01-30 16:07:13+00:00,6865.0,42.35,47.4,47.9,-16.280003,-27.767359,1.0,141.0,0.14743131629943848,False,REGULAR,USD,put,2026-02-12
SPXW260212P06870000,2026-01-30 15:52:40+00:00,6870.0,40.88,48.2,48.8,-4.1499977,-9.216073,11.0,59.0,0.14560790924072264,False,REGULAR,USD,put,2026-02-12
SPXW260212P06875000,2026-01-30 18:22:21+00:00,6875.0,67.5,49.2,49.9,26.05,62.8468,5.0,277.0,0.1441087482070923,False,REGULAR,USD,put,2026-02-12
SPXW260212P06880000,2026-01-30 15:47:11+00:00,6880.0,40.77,50.4,51.0,-44.640003,-52.265545,13.0,60.0,0.1425447379684448,False,REGULAR,USD,put,2026-02-12
SPXW260212P06885000,2026-01-30 14:06:38+00:00,6885.0,55.46,52.3,53.0,9.32,20.199394,10.0,245.0,0.14264010444641115,False,REGULAR,USD,put,2026-02-12
SPXW260212P06890000,2026-01-30 20:45:19+00:00,6890.0,54.22,54.4,55.0,7.9799995,17.257784,12.0,187.0,0.14263628978729248,False,REGULAR,USD,put,2026-02-12
SPXW260212P06895000,2026-01-29 21:01:43+00:00,6895.0,46.19,55.6,56.4,0.0,0.0,21.0,49.0,0.14140034023284914,False,REGULAR,USD,put,2026-02-12
SPXW260212P06900000,2026-01-30 20:52:02+00:00,6900.0,53.4,56.7,57.6,5.1500015,10.673577,88.0,378.0,0.13970663158416746,False,REGULAR,USD,put,2026-02-12
SPXW260212P06905000,2026-01-30 15:35:02+00:00,6905.0,56.7,58.0,58.6,-12.600002,-18.181822,24.0,23.0,0.13755516384124755,False,REGULAR,USD,put,2026-02-12
SPXW260212P06910000,2026-01-30 20:53:46+00:00,6910.0,61.34,59.4,60.0,11.23,22.410696,74.0,59.0,0.13607507610321046,False,REGULAR,USD,put,2026-02-12
SPXW260212P06915000,2026-01-30 18:51:21+00:00,6915.0,67.0,61.2,61.8,15.560001,30.248837,11.0,26.0,0.13525492439270023,False,REGULAR,USD,put,2026-02-12
SPXW260212P06920000,2026-01-30 20:16:37+00:00,6920.0,72.7,63.6,64.2,14.229996,24.337257,49.0,45.0,0.13545328666687015,False,REGULAR,USD,put,2026-02-12
SPXW260212P06925000,2026-01-30 20:46:35+00:00,6925.0,64.07,64.6,65.4,8.889999,16.110909,13.0,79.0,0.13332852153778074,False,REGULAR,USD,put,2026-02-12
SPXW260212P06930000,2026-01-30 20:16:04+00:00,6930.0,77.12,66.2,66.9,15.020004,24.186804,22.0,172.0,0.131669144821167,False,REGULAR,USD,put,2026-02-12
SPXW260212P06935000,2026-01-30 20:48:28+00:00,6935.0,65.4,68.2,68.8,2.0,3.1545742,12.0,77.0,0.13064681617736815,False,REGULAR,USD,put,2026-02-12
SPXW260212P06940000,2026-01-30 20:52:57+00:00,6940.0,68.0,69.4,70.0,7.9900017,13.314451,29.0,54.0,0.12823595161437987,True,REGULAR,USD,put,2026-02-12
SPXW260212P06945000,2026-01-30 20:46:35+00:00,6945.0,71.32,72.2,73.0,3.3300018,4.897782,15.0,25.0,0.12904084468841553,True,REGULAR,USD,put,2026-02-12
SPXW260212P06950000,2026-01-30 20:39:41+00:00,6950.0,79.3,73.2,73.8,15.960003,25.197351,63.0,913.0,0.12567631534576418,True,REGULAR,USD,put,2026-02-12
SPXW260212P06955000,2026-01-30 19:37:15+00:00,6955.0,76.23,76.0,76.8,0.19000244,0.2498717,8.0,14.0,0.12626758750915526,True,REGULAR,USD,put,2026-02-12
SPXW260212P06960000,2026-01-30 20:53:46+00:00,6960.0,79.92,77.8,78.7,7.6100006,10.524134,32.0,25.0,0.1247112065887451,True,REGULAR,USD,put,2026-02-12
SPXW260212P06965000,2026-01-30 18:04:18+00:00,6965.0,91.8,79.8,80.4,22.600006,32.65897,8.0,15.0,0.12266273464202881,True,REGULAR,USD,put,2026-02-12
SPXW260212P06970000,2026-01-30 19:17:27+00:00,6970.0,81.92,81.8,82.5,12.939995,18.759052,20.0,40.0,0.12123795946121216,True,REGULAR,USD,put,2026-02-12
SPXW260212P06975000,2026-01-30 15:51:34+00:00,6975.0,88.7,84.0,84.8,17.5,24.578653,3.0,125.0,0.1200611371231079,True,REGULAR,USD,put,2026-02-12
SPXW260212P06980000,2026-01-30 17:43:21+00:00,6980.0,97.23,86.4,87.0,25.010002,34.6303,1.0,38.0,0.11856579074859619,True,REGULAR,USD,put,2026-02-12
SPXW260212P06985000,2026-01-29 21:03:03+00:00,6985.0,75.2,89.2,90.0,0.0,0.0,,20.0,0.11846660961151124,True,REGULAR,USD,put,2026-02-12
SPXW260212P06990000,2026-01-29 21:02:44+00:00,6990.0,77.0,91.0,91.8,0.0,0.0,5.0,22.0,0.1159298612976074,True,REGULAR,USD,put,2026-02-12
SPXW260212P06995000,2026-01-30 18:08:10+00:00,6995.0,104.7,94.2,95.0,17.699997,20.344824,16.0,23.0,0.11596419322967529,True,REGULAR,USD,put,2026-02-12
SPXW260212P07000000,2026-01-30 19:46:47+00:00,7000.0,99.53,96.0,96.8,10.080002,11.2688675,9.0,38.0,0.11311082820892335,True,REGULAR,USD,put,2026-02-12
SPXW260212P07005000,2026-01-30 17:27:13+00:00,7005.0,104.5,98.8,99.6,19.46,22.883347,7.0,4.0,0.11206942626953123,True,REGULAR,USD,put,2026-02-12
SPXW260212P07010000,2026-01-29 20:57:58+00:00,7010.0,84.65,101.4,102.2,0.0,0.0,12.0,9.0,0.11046726943969726,True,REGULAR,USD,put,2026-02-12
SPXW260212P07015000,2026-01-28 15:00:02+00:00,7015.0,76.23,104.6,105.2,0.0,0.0,,6.0,0.10952123397827149,True,REGULAR,USD,put,2026-02-12
SPXW260212P07020000,2026-01-30 13:44:44+00:00,7020.0,113.0,107.2,107.8,-8.0,-6.6115704,3.0,25.0,0.1075681285095215,True,REGULAR,USD,put,2026-02-12
SPXW260212P07025000,2026-01-22 19:59:48+00:00,7025.0,135.1,110.6,111.4,0.0,0.0,2.0,3.0,0.10758720180511476,True,REGULAR,USD,put,2026-02-12
SPXW260212P07030000,2026-01-30 20:52:42+00:00,7030.0,110.95,110.6,116.1,4.209999,3.9441626,1.0,7.0,0.10991032920837401,True,REGULAR,USD,put,2026-02-12
SPXW260212P07035000,2026-01-28 21:02:51+00:00,7035.0,109.54,115.7,121.2,0.0,0.0,,2.0,0.11307649627685548,True,REGULAR,USD,put,2026-02-12
SPXW260212P07040000,2026-01-28 18:10:47+00:00,7040.0,99.84,116.2,121.8,0.0,0.0,1.0,7.0,0.10593926906585692,True,REGULAR,USD,put,2026-02-12
SPXW260212P07045000,2026-01-29 01:27:09+00:00,7045.0,109.4,120.3,125.6,0.0,0.0,,4.0,0.10587441986083984,True,REGULAR,USD,put,2026-02-12
SPXW260212P07050000,2026-01-28 18:29:04+00:00,7050.0,102.93,124.3,129.9,0.0,0.0,1.0,13.0,0.10690437782287598,True,REGULAR,USD,put,2026-02-12
SPXW260212P07060000,2026-01-30 20:52:42+00:00,7060.0,130.55,131.8,137.7,2.1699982,1.690293,1.0,5.0,0.10668312759399415,True,REGULAR,USD,put,2026-02-12
SPXW260212P07070000,2026-01-29 15:43:59+00:00,7070.0,185.72,137.4,143.1,0.0,0.0,,7.0,0.0991453611755371,True,REGULAR,USD,put,2026-02-12
SPXW260212P07075000,2026-01-29 15:43:59+00:00,7075.0,189.87,142.0,147.8,0.0,0.0,7.0,12.0,0.10065215152740478,True,REGULAR,USD,put,2026-02-12
SPXW260212P07080000,2026-01-28 18:10:47+00:00,7080.0,123.69,144.9,150.7,0.0,0.0,,1.0,0.09650561706542969,True,REGULAR,USD,put,2026-02-12
SPXW260212P07085000,2026-01-30 20:07:09+00:00,7085.0,165.84,148.7,154.9,0.0,0.0,1.0,,0.09612415115356446,True,REGULAR,USD,put,2026-02-12
SPXW260212P07100000,2026-01-30 20:07:09+00:00,7100.0,178.24,160.4,166.8,-7.2899933,-3.92928,1.0,4.0,0.09098961997985841,True,REGULAR,USD,put,2026-02-12
SPXW260212P07125000,2026-01-22 15:33:54+00:00,7125.0,213.56,183.4,189.1,0.0,0.0,2.0,2.0,0.08725125404357911,True,REGULAR,USD,put,2026-02-12
SPXW260212P07150000,2026-01-29 17:14:04+00:00,7150.0,215.0,205.9,211.8,0.0,0.0,1.0,3.0,0.07593697509765626,True,REGULAR,USD,put,2026-02-12
SPXW260213C02200000,2026-01-30 17:47:52+00:00,2200.0,4728.52,4729.2,4746.9,-51.68994,-1.0813321,2.0,14.0,2.503177570190429,True,REGULAR,USD,call,2026-02-13
SPXW260213C03000000,2026-01-21 18:56:34+00:00,3000.0,3836.56,3925.9,3944.0,0.0,0.0,10.0,11.0,1.755006107788086,True,REGULAR,USD,call,2026-02-13
SPXW260213C03200000,2026-01-16 15:30:29+00:00,3200.0,3745.44,3731.4,3749.3,0.0,0.0,,1.0,1.40234673828125,True,REGULAR,USD,call,2026-02-13
SPXW260213C05000000,2026-01-21 19:15:04+00:00,5000.0,1838.75,1937.8,1955.9,0.0,0.0,165.0,810.0,0.8024311749267576,True,REGULAR,USD,call,2026-02-13
SPXW260213C05200000,2026-01-13 19:34:05+00:00,5200.0,1770.99,1735.2,1753.1,0.0,0.0,1.0,2.0,0.6733431103515627,True,REGULAR,USD,call,2026-02-13
SPXW260213C05300000,2026-01-13 19:34:05+00:00,5300.0,1671.54,1635.3,1653.2,0.0,0.0,1.0,2.0,0.6361425546264649,True,REGULAR,USD,call,2026-02-13
SPXW260213C05700000,2026-01-12 17:46:12+00:00,5700.0,1289.42,1238.6,1253.7,0.0,0.0,,3.0,0.5095569064331055,True,REGULAR,USD,call,2026-02-13
SPXW260213C05800000,2026-01-13 15:02:38+00:00,5800.0,1181.14,1142.8,1151.2,0.0,0.0,,1.0,0.5196581237792968,True,REGULAR,USD,call,2026-02-13
SPXW260213C06000000,2026-01-29 15:01:32+00:00,6000.0,939.29,944.0,951.9,0.0,0.0,1.0,813.0,0.44287666503906253,True,REGULAR,USD,call,2026-02-13
SPXW260213C06025000,2026-01-09 17:48:18+00:00,6025.0,966.61,917.6,925.0,0.0,0.0,,5.0,0.4187375021362304,True,REGULAR,USD,call,2026-02-13
SPXW260213C06050000,2026-01-29 15:00:12+00:00,6050.0,899.66,894.2,901.7,0.0,0.0,2.0,2.0,0.4209805216979981,True,REGULAR,USD,call,2026-02-13
SPXW260213C06075000,2026-01-13 17:18:14+00:00,6075.0,913.87,868.1,875.3,0.0,0.0,5.0,5.0,0.4009001560974121,True,REGULAR,USD,call,2026-02-13
SPXW260213C06100000,2026-01-29 14:56:02+00:00,6100.0,866.75,843.7,850.6,0.0,0.0,7.0,9.0,0.3929809237670898,True,REGULAR,USD,call,2026-02-13
SPXW260213C06125000,2026-01-12 19:23:40+00:00,6125.0,878.48,817.9,824.9,0.0,0.0,,140.0,0.3779816841125488,True,REGULAR,USD,call,2026-02-13
SPXW260213C06150000,2026-01-29 14:53:37+00:00,6150.0,809.99,795.2,802.6,0.0,0.0,,1.0,0.3858093646240234,True,REGULAR,USD,call,2026-02-13
SPXW260213C06175000,2026-01-30 17:09:39+00:00,6175.0,750.47,768.8,776.1,-37.52002,-4.761484,1.0,1.0,0.36602654243469235,True,REGULAR,USD,call,2026-02-13
SPXW260213C06200000,2026-01-22 19:12:58+00:00,6200.0,750.67,744.6,750.8,0.0,0.0,,31.0,0.35394933166503895,True,REGULAR,USD,call,2026-02-13
SPXW260213C06225000,2026-01-22 19:12:58+00:00,6225.0,726.07,719.1,725.8,0.0,0.0,,1.0,0.34383285568237304,True,REGULAR,USD,call,2026-02-13
SPXW260213C06250000,2026-01-30 17:04:35+00:00,6250.0,681.32,697.2,704.1,27.890015,4.268248,2.0,30.0,0.35289648574829097,True,REGULAR,USD,call,2026-02-13
SPXW260213C06275000,2026-01-02 14:32:41+00:00,6275.0,640.76,670.9,677.6,0.0,0.0,8.0,8.0,0.33412836288452147,True,REGULAR,USD,call,2026-02-13
SPXW260213C06300000,2026-01-30 17:12:12+00:00,6300.0,627.84,646.2,653.2,0.0,0.0,2.0,0.0,0.32704072624206537,True,REGULAR,USD,call,2026-02-13
SPXW260213C06350000,2026-01-30 20:48:22+00:00,6350.0,604.84,598.2,605.9,-16.129944,-2.5975401,6.0,106.0,0.31951058914184566,True,REGULAR,USD,call,2026-02-13
SPXW260213C06400000,2026-01-30 20:48:22+00:00,6400.0,555.65,548.1,555.5,-16.339966,-2.8566873,18.0,20.0,0.2960580648803711,True,REGULAR,USD,call,2026-02-13
SPXW260213C06420000,2026-01-20 19:54:35+00:00,6420.0,432.99,529.0,535.8,0.0,0.0,,1.0,0.2887568073272705,True,REGULAR,USD,call,2026-02-13
SPXW260213C06440000,2026-01-30 17:04:35+00:00,6440.0,495.72,508.3,515.6,0.0,0.0,2.0,0.0,0.2791820129394531,True,REGULAR,USD,call,2026-02-13
SPXW260213C06450000,2025-12-31 16:58:16+00:00,6450.0,483.53,496.4,504.5,0.0,0.0,,2.0,0.26995053787231443,True,REGULAR,USD,call,2026-02-13
SPXW260213C06500000,2026-01-30 20:36:36+00:00,6500.0,448.71,451.2,457.9,13.850006,3.1849346,217.0,145.0,0.26224492645263675,True,REGULAR,USD,call,2026-02-13
SPXW260213C06520000,2026-01-26 15:53:02+00:00,6520.0,457.77,431.2,438.3,0.0,0.0,4.0,14.0,0.25477582389831543,True,REGULAR,USD,call,2026-02-13
SPXW260213C06525000,2026-01-21 20:56:05+00:00,6525.0,392.6,426.6,433.5,0.0,0.0,,60.0,0.2532652188873291,True,REGULAR,USD,call,2026-02-13
SPXW260213C06530000,2026-01-23 14:58:45+00:00,6530.0,406.84,421.3,428.1,0.0,0.0,4.0,4.0,0.24948870635986325,True,REGULAR,USD,call,2026-02-13
SPXW260213C06550000,2026-01-23 14:59:12+00:00,6550.0,388.36,403.4,410.2,0.0,0.0,2.0,100.0,0.24800480396270752,True,REGULAR,USD,call,2026-02-13
SPXW260213C06560000,2026-01-20 18:50:12+00:00,6560.0,315.05,394.5,401.5,0.0,0.0,,1.0,0.2478636615753174,True,REGULAR,USD,call,2026-02-13
SPXW260213C06570000,2026-01-15 18:00:35+00:00,6570.0,434.52,384.6,391.7,0.0,0.0,1.0,1.0,0.2438353815460205,True,REGULAR,USD,call,2026-02-13
SPXW260213C06575000,2026-01-22 19:00:35+00:00,6575.0,383.74,380.4,387.0,0.0,0.0,,8.0,0.24247736289978025,True,REGULAR,USD,call,2026-02-13
SPXW260213C06580000,2026-01-28 14:44:56+00:00,6580.0,439.43,374.3,380.9,0.0,0.0,4.0,4.0,0.23641968421936035,True,REGULAR,USD,call,2026-02-13
SPXW260213C06590000,2026-01-30 19:20:25+00:00,6590.0,374.34,365.6,372.5,0.0,0.0,1.0,0.0,0.23698425376892088,True,REGULAR,USD,call,2026-02-13
SPXW260213C06600000,2026-01-30 19:26:36+00:00,6600.0,366.74,355.3,361.8,11.929993,3.362361,3.0,7.0,0.22992713439941403,True,REGULAR,USD,call,2026-02-13
SPXW260213C06610000,2026-01-20 18:50:12+00:00,6610.0,273.5,347.8,354.2,0.0,0.0,1.0,2.0,0.23273090885162356,True,REGULAR,USD,call,2026-02-13
SPXW260213C06620000,2026-01-05 14:30:11+00:00,6620.0,337.91,336.8,343.9,0.0,0.0,1.0,0.0,0.226921183013916,True,REGULAR,USD,call,2026-02-13
SPXW260213C06625000,2026-01-15 20:58:22+00:00,6625.0,365.9,333.2,339.5,0.0,0.0,,35.0,0.226307022895813,True,REGULAR,USD,call,2026-02-13
SPXW260213C06630000,2026-01-26 20:27:46+00:00,6630.0,356.48,327.4,334.1,0.0,0.0,1.0,1.0,0.22263350616455074,True,REGULAR,USD,call,2026-02-13
SPXW260213C06640000,2026-01-28 14:44:37+00:00,6640.0,382.0,319.9,326.6,0.0,0.0,2.0,126.0,0.22509014663696286,True,REGULAR,USD,call,2026-02-13
SPXW260213C06650000,2026-01-30 19:20:25+00:00,6650.0,306.72,310.0,316.5,-49.700012,-13.944225,3.0,73.0,0.21976488250732418,True,REGULAR,USD,call,2026-02-13
SPXW260213C06660000,2026-01-28 17:48:19+00:00,6660.0,340.45,299.8,306.4,0.0,0.0,1.0,3.0,0.21443198905944824,True,REGULAR,USD,call,2026-02-13
SPXW260213C06670000,2026-01-15 18:00:35+00:00,6670.0,343.14,291.3,297.4,0.0,0.0,2.0,2.0,0.21214700824737548,True,REGULAR,USD,call,2026-02-13
SPXW260213C06675000,2026-01-30 16:13:56+00:00,6675.0,292.42,286.8,292.7,-13.209991,-4.322217,1.0,15.0,0.21041133834838865,True,REGULAR,USD,call,2026-02-13
SPXW260213C06680000,2026-01-30 16:24:35+00:00,6680.0,276.31,284.4,289.8,0.0,0.0,1.0,0.0,0.21350502689361572,True,REGULAR,USD,call,2026-02-13
SPXW260213C06685000,2026-01-29 16:03:18+00:00,6685.0,241.95,277.6,283.4,0.0,0.0,,1.0,0.20714217548370362,True,REGULAR,USD,call,2026-02-13
SPXW260213C06690000,2026-01-30 20:54:47+00:00,6690.0,272.85,274.2,280.3,35.15001,14.787552,2.0,18.0,0.20957974266052246,True,REGULAR,USD,call,2026-02-13
SPXW260213C06700000,2026-01-30 20:41:03+00:00,6700.0,259.93,266.2,272.5,33.949997,15.023453,10.0,31.0,0.20994594993591306,True,REGULAR,USD,call,2026-02-13
SPXW260213C06705000,2026-01-22 16:58:13+00:00,6705.0,263.1,261.3,267.7,0.0,0.0,,1.0,0.20775633560180662,True,REGULAR,USD,call,2026-02-13
SPXW260213C06710000,2026-01-30 16:24:35+00:00,6710.0,249.79,256.5,262.3,8.979996,3.7290792,2.0,100.0,0.20404848693847655,True,REGULAR,USD,call,2026-02-13
SPXW260213C06720000,2026-01-30 20:45:49+00:00,6720.0,249.16,248.5,255.3,-5.849991,-2.2940242,3.0,2.0,0.20600159240722654,True,REGULAR,USD,call,2026-02-13
SPXW260213C06725000,2026-01-30 16:16:15+00:00,6725.0,246.24,244.4,250.4,-18.229996,-6.8930297,2.0,7.0,0.20347247341156005,True,REGULAR,USD,call,2026-02-13
SPXW260213C06730000,2026-01-20 15:58:09+00:00,6730.0,207.34,238.4,244.1,0.0,0.0,2.0,2.0,0.19755593711853028,True,REGULAR,USD,call,2026-02-13
SPXW260213C06740000,2026-01-26 20:54:32+00:00,6740.0,251.17,231.1,236.9,0.0,0.0,1.0,9.0,0.19863167098999018,True,REGULAR,USD,call,2026-02-13
SPXW260213C06750000,2026-01-30 18:23:18+00:00,6750.0,195.05,221.1,227.0,-40.83,-17.30965,5.0,55.0,0.19318052310943606,True,REGULAR,USD,call,2026-02-13
SPXW260213C06760000,2026-01-27 14:53:51+00:00,6760.0,250.77,214.4,220.8,0.0,0.0,6.0,17.0,0.19604914676666263,True,REGULAR,USD,call,2026-02-13
SPXW260213C06765000,2026-01-30 18:45:22+00:00,6765.0,195.56,208.5,214.5,38.899994,24.830841,5.0,1.0,0.1902012743377686,True,REGULAR,USD,call,2026-02-13
SPXW260213C06770000,2026-01-30 16:17:30+00:00,6770.0,205.76,203.7,209.8,-25.410004,-10.991913,2.0,10.0,0.18793536682128903,True,REGULAR,USD,call,2026-02-13
SPXW260213C06775000,2026-01-28 19:49:35+00:00,6775.0,239.05,201.5,207.3,0.0,0.0,1.0,15.0,0.19047592979431152,True,REGULAR,USD,call,2026-02-13
SPXW260213C06780000,2026-01-30 20:43:02+00:00,6780.0,192.78,197.3,202.8,-41.869995,-17.843596,2.0,10.0,0.18855715625762942,True,REGULAR,USD,call,2026-02-13
SPXW260213C06785000,2026-01-22 14:32:42+00:00,6785.0,200.37,193.2,198.6,0.0,0.0,,18.0,0.1872525428390503,True,REGULAR,USD,call,2026-02-13
SPXW260213C06790000,2026-01-30 18:33:34+00:00,6790.0,168.79,188.4,194.2,29.0,20.745405,11.0,25.0,0.1854787263488769,True,REGULAR,USD,call,2026-02-13
SPXW260213C06795000,2026-01-30 20:42:01+00:00,6795.0,181.98,184.5,190.3,-43.01001,-19.11641,5.0,22.0,0.18472723850250244,True,REGULAR,USD,call,2026-02-13
SPXW260213C06800000,2026-01-30 18:21:39+00:00,6800.0,154.3,182.7,184.5,-32.0,-17.176596,4.0,364.0,0.17993984130859375,True,REGULAR,USD,call,2026-02-13
SPXW260213C06805000,2026-01-30 20:42:01+00:00,6805.0,173.78,175.5,181.4,-40.740005,-18.991238,2.0,10.0,0.18077906631469726,True,REGULAR,USD,call,2026-02-13
SPXW260213C06810000,2026-01-30 17:15:58+00:00,6810.0,159.21,170.8,176.7,-19.039993,-10.6816225,1.0,101.0,0.17823850334167482,True,REGULAR,USD,call,2026-02-13
SPXW260213C06815000,2026-01-30 20:15:03+00:00,6815.0,159.77,166.9,173.2,-62.78,-28.20939,1.0,17.0,0.17812024890899658,True,REGULAR,USD,call,2026-02-13
